"2024-03-04_23:18:59","0.0000","0.0036"
"2024-03-04_23:19:00","0.0282","0.0048"
"2024-03-04_23:19:02","0.0000","0.0000"
"2024-03-04_23:19:03","0.0282","0.0024"
"2024-03-04_23:19:04","0.0090","0.0043"
"2024-03-04_23:19:05","0.0277","0.0043"
"2024-03-04_23:19:06","0.0000","0.0000"
"2024-03-04_23:19:07","0.0279","0.0047"
"2024-03-04_23:19:08","0.0000","0.0000"
"2024-03-04_23:19:10","0.0285","0.0051"
"2024-03-04_23:19:11","0.0000","0.0000"
"2024-03-04_23:19:12","0.0281","0.0047"
"2024-03-04_23:19:13","0.0075","0.0018"
"2024-03-04_23:19:14","0.0281","0.0042"
"2024-03-04_23:19:15","0.0000","0.0000"
"2024-03-04_23:19:17","0.0282","0.0042"
"2024-03-04_23:19:18","0.0014","0.0014"
"2024-03-04_23:19:19","0.0282","0.0018"
"2024-03-04_23:19:20","0.0000","0.0160"
"2024-03-04_23:19:21","0.0284","0.0046"
"2024-03-04_23:19:22","0.0000","0.0000"
"2024-03-04_23:19:23","0.0354","0.0052"
"2024-03-04_23:19:25","0.0054","0.0154"
"2024-03-04_23:19:26","0.0291","0.0045"
"2024-03-04_23:19:27","0.0000","0.0015"
"2024-03-04_23:19:28","0.0286","0.0042"
"2024-03-04_23:19:29","0.0000","0.0000"
"2024-03-04_23:19:30","0.0286","0.0042"
"2024-03-04_23:19:32","0.0000","0.0000"
"2024-03-04_23:19:33","0.0287","0.0039"
"2024-03-04_23:19:34","0.0095","0.0015"
"2024-03-04_23:19:35","0.0295","0.0050"
"2024-03-04_23:19:36","0.0000","0.0000"
"2024-03-04_23:19:37","0.0290","0.0047"
"2024-03-04_23:19:38","0.0000","0.0000"
"2024-03-04_23:19:40","0.0290","0.0043"
"2024-03-04_23:19:41","0.0012","0.0011"
"2024-03-04_23:19:42","0.0292","0.0046"
"2024-03-04_23:19:43","0.0000","0.0000"
"2024-03-04_23:19:44","0.0366","0.0027"
"2024-03-04_23:19:45","0.0000","0.0038"
"2024-03-04_23:19:46","0.0293","0.0044"
"2024-03-04_23:19:48","0.0000","0.0000"
"2024-03-04_23:19:49","0.0293","0.0044"
"2024-03-04_23:19:50","0.0000","0.0264"
"2024-03-04_23:19:51","0.0295","0.0046"
"2024-03-04_23:19:52","0.0012","0.0000"
"2024-03-04_23:19:53","0.0366","0.0057"
"2024-03-04_23:19:55","0.0028","0.0000"
"2024-03-04_23:19:56","0.0322","0.0187"
"2024-03-04_23:19:57","0.0000","0.0037"
"2024-03-04_23:19:58","0.0299","0.0044"
"2024-03-04_23:19:59","0.0000","0.0000"
"2024-03-04_23:20:00","0.0298","0.0043"
"2024-03-04_23:20:01","0.0000","0.0000"
"2024-03-04_23:20:03","0.0306","0.0048"
"2024-03-04_23:20:04","0.0093","0.0017"
"2024-03-04_23:20:05","0.0300","0.0043"
"2024-03-04_23:20:06","0.0000","0.0000"
"2024-03-04_23:20:07","0.0300","0.0046"
"2024-03-04_23:20:08","0.0000","0.0000"
"2024-03-04_23:20:10","0.0301","0.0046"
"2024-03-04_23:20:11","0.0014","0.0013"
"2024-03-04_23:20:12","0.0302","0.0045"
"2024-03-04_23:20:13","0.0000","0.0000"
"2024-03-04_23:20:14","0.0370","0.0050"
"2024-03-04_23:20:15","0.0000","0.0000"
"2024-03-04_23:20:16","0.0303","0.0042"
"2024-03-04_23:20:18","0.0000","0.0000"
"2024-03-04_23:20:19","0.0304","0.0044"
"2024-03-04_23:20:20","0.0014","0.0141"
"2024-03-04_23:20:21","0.0306","0.0049"
"2024-03-04_23:20:22","0.0000","0.0000"
"2024-03-04_23:20:24","0.0375","0.0050"
"2024-03-04_23:20:25","0.0000","0.0000"
"2024-03-04_23:20:26","0.0353","0.0144"
"2024-03-04_23:20:27","0.0014","0.0063"
"2024-03-04_23:20:28","0.0312","0.0042"
"2024-03-04_23:20:29","0.0000","0.0000"
"2024-03-04_23:20:31","0.0309","0.0049"
"2024-03-04_23:20:32","0.0000","0.0000"
"2024-03-04_23:20:33","0.0309","0.0043"
"2024-03-04_23:20:34","0.0103","0.0016"
"2024-03-04_23:20:35","0.0311","0.0050"
"2024-03-04_23:20:37","0.0034","0.0019"
"2024-03-04_23:20:38","0.0607","0.1984"
"2024-03-04_23:20:39","0.0140","0.0498"
"2024-03-04_23:20:40","0.0458","0.0426"
"2024-03-04_23:20:41","0.0127","0.0288"
"2024-03-04_23:20:42","0.0443","0.0321"
"2024-03-04_23:20:43","0.0207","0.0685"
"2024-03-04_23:20:45","0.0495","0.0153"
"2024-03-04_23:20:46","0.0206","0.0088"
"2024-03-04_23:20:47","0.0460","0.0104"
"2024-03-04_23:20:48","0.0120","0.0044"
"2024-03-04_23:20:49","0.0438","0.0075"
"2024-03-04_23:20:50","0.0116","0.0292"
"2024-03-04_23:20:51","0.0421","0.0048"
"2024-03-04_23:20:52","0.0122","0.0065"
"2024-03-04_23:20:54","0.0500","0.0077"
"2024-03-04_23:20:55","0.0177","0.0054"
"2024-03-04_23:20:56","0.0423","0.0074"
"2024-03-04_23:20:57","0.0186","0.0234"
"2024-03-04_23:20:58","0.0123","0.0037"
"2024-03-04_23:20:59","0.0390","0.0075"
"2024-03-04_23:21:00","0.0044","0.0037"
"2024-03-04_23:21:01","0.0393","0.0095"
"2024-03-04_23:21:03","0.0038","0.0037"
"2024-03-04_23:21:04","0.0450","0.0090"
"2024-03-04_23:21:05","0.0038","0.0037"
"2024-03-04_23:21:06","0.0367","0.0080"
"2024-03-04_23:21:07","0.0039","0.0046"
"2024-03-04_23:21:08","0.0357","0.0075"
"2024-03-04_23:21:09","0.0037","0.0040"
"2024-03-04_23:21:11","0.0356","0.0073"
"2024-03-04_23:21:12","0.0038","0.0040"
"2024-03-04_23:21:13","0.0355","0.0075"
"2024-03-04_23:21:14","0.0109","0.0049"
"2024-03-04_23:21:15","0.0362","0.0083"
"2024-03-04_23:21:16","0.0066","0.0069"
"2024-03-04_23:21:17","0.0362","0.0084"
"2024-03-04_23:21:18","0.0037","0.0038"
"2024-03-04_23:21:20","0.0360","0.0201"
"2024-03-04_23:21:21","0.0037","0.0037"
"2024-03-04_23:21:22","0.0361","0.0075"
"2024-03-04_23:21:23","0.0037","0.0040"
"2024-03-04_23:21:24","0.0481","0.0060"
"2024-03-04_23:21:25","0.0055","0.0102"
"2024-03-04_23:21:26","0.0419","0.0119"
"2024-03-04_23:21:28","0.0038","0.0068"
"2024-03-04_23:21:29","0.0411","0.0192"
"2024-03-04_23:21:30","0.0364","0.0103"
"2024-03-04_23:21:31","0.0053","0.0049"
"2024-03-04_23:21:32","0.0361","0.0073"
"2024-03-04_23:21:33","0.0037","0.0041"
"2024-03-04_23:21:34","0.0449","0.0081"
"2024-03-04_23:21:35","0.0075","0.0077"
"2024-03-04_23:21:37","0.0363","0.0072"
"2024-03-04_23:21:38","0.0038","0.0041"
"2024-03-04_23:21:39","0.0363","0.0075"
"2024-03-04_23:21:40","0.0041","0.0040"
"2024-03-04_23:21:41","0.0364","0.0077"
"2024-03-04_23:21:42","0.0038","0.0040"
"2024-03-04_23:21:43","0.0365","0.0074"
"2024-03-04_23:21:45","0.0114","0.0047"
"2024-03-04_23:21:46","0.0080","0.0131"
"2024-03-04_23:21:47","0.0099","0.0824"
"2024-03-04_23:21:48","0.0272","0.8462"
"2024-03-04_23:21:49","0.0370","0.0265"
"2024-03-04_23:21:51","0.0031","0.0159"
"2024-03-04_23:21:52","0.0381","0.0106"
"2024-03-04_23:21:53","0.0042","0.0034"
"2024-03-04_23:21:54","0.0482","0.0082"
"2024-03-04_23:21:55","0.0034","0.0033"
"2024-03-04_23:21:57","0.0363","0.0067"
"2024-03-04_23:21:58","0.0030","0.0034"
"2024-03-04_23:21:59","0.0386","0.0169"
"2024-03-04_23:22:00","0.0087","0.0113"
"2024-03-04_23:22:01","0.0365","0.0069"
"2024-03-04_23:22:03","0.0034","0.0031"
"2024-03-04_23:22:04","0.0366","0.0070"
"2024-03-04_23:22:05","0.0491","0.0121"
"2024-03-04_23:22:06","0.0045","0.0053"
"2024-03-04_23:22:08","0.0368","0.0071"
"2024-03-04_23:22:09","0.0042","0.0041"
"2024-03-04_23:22:10","0.0368","0.0071"
"2024-03-04_23:22:11","0.0030","0.0033"
"2024-03-04_23:22:12","0.0372","0.0042"
"2024-03-04_23:22:13","0.0370","0.0097"
"2024-03-04_23:22:14","0.0154","0.0118"
"2024-03-04_23:22:16","0.0030","0.0034"
"2024-03-04_23:22:17","0.0370","0.0068"
"2024-03-04_23:22:18","0.0034","0.0039"
"2024-03-04_23:22:19","0.0381","0.0078"
"2024-03-04_23:22:20","0.0037","0.0163"
"2024-03-04_23:22:21","0.0388","0.0054"
"2024-03-04_23:22:22","0.0380","0.0100"
"2024-03-04_23:22:24","0.0064","0.0069"
"2024-03-04_23:22:25","0.0454","0.0083"
"2024-03-04_23:22:26","0.0037","0.0039"
"2024-03-04_23:22:27","0.0381","0.0077"
"2024-03-04_23:22:28","0.0042","0.0038"
"2024-03-04_23:22:29","0.0043","0.0041"
"2024-03-04_23:22:30","0.0268","0.0051"
"2024-03-04_23:22:32","0.0727","0.0112"
"2024-03-04_23:22:33","0.0400","0.0129"
"2024-03-04_23:22:34","0.0000","0.0000"
"2024-03-04_23:22:35","0.0434","0.0055"
